article_id,article_url,article_title,image_number,reference,id,note
LO10016101:2013_67:11,,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,271,"Asve: Cinque Savi alla Mercanzia,1 s., b. 162,16 giu. 1589.",IT:ASVe:0785.001.,
LO10016101:2013_67:11,,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,272,"as ve : Cinque Savi alla Mercanta,1 s., b. 162,16 giu. 1589.",IT:ASVe:0785.001.,
LO10016101:2013_67:11,,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,275,"Asve : Collegio Relazioni, Secreta,b. 72, Relatione, fatta alla Serenissima Signoria, della città di Spalato per il Clarissimo Messer Alvise Loredan, fu del Clarissimo Messer Lorenzo, fu Conte et Capitano in essa città,1580.",IT:ASVe:0030.075.,
LO10016101:2013_67:11,,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,276,"Asve: Bailo a Costantinopoli, Carte Turche,b. 250, doc. 12,14/N/1013, 4 feb. 1605",IT:ASVe:1030.004.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,32,"VENEZIA, Archivio di Stato,Senato-Secreta, reg. 26, c. 85, September 4, 1362",IT:ASVe:0040.005.015.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,33,"VENEZIA, Archivio di Stato,Senato Terra, reg. VI, c. l4v,",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,33,"Venezia, Archivio di Stato,Senato Terra, reg. VI, c.
19",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,34,"VENEZIA, Archivio di Stato,Senato Terra,
reg. XIX, cc. 33v-34, May 5, 1515",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,35,"VENEZIA, Archivio di Stato,Consiglio dei Dieci, Misti, n. XXXIX, p. 39",IT:ASVe:0045.001.001.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,36," VENEZIA, Archivio di Stato,Senato Terra, reg. XIX, c. 33v-34",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,37,"VENEZIA, Archivio di Stato, Collegio, Notatorio, reg. 32, cc. 30r-30v",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,37,"Venezia, Archivio di Stato,Procuratori di San Marco di Supra, b. 68, fase. 1, c. 37, processo 151, September 26, 1554",IT:ASVe:0015.001.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,42,"VENEZIA, Archivio di Stato,Consiglio dei Dieci, Parti Comuni, reg. 16, c. 63, December 30, 1544 ","IT:ASVe:0045.001.003.
",
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"Venezia, Archivio di Stato,Collegio, Notatorio, XIII, c. 99v, November 21, 1485.",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"Venezia, Archivio di Stato,Senato Terra, reg. XI, c. 9 ",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"VENEZIA, Archivio di Stato,Collegio, Notatorio, XIII, c. 164v, June 26, 1506",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,45,"Venezia, Archivio di Stato,Procuratori di San Marco, b. 68, fase. 1, c. 36 dated January 23, 1548 mv",IT:ASVe:0015.001.,
RAV0164473:2010_9_2:3,,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,46,"VENEZIA, Archivio di Stato,Procuratori di San Marco, reg. 68, fase. 3, July 12, 1560",IT:ASVe:0015.001.,
LO10016101:1970_12:8,http://lbc.archives.world/document/LO10016101/1970_12/155,"Venice, the Inquisition and the Jewish communities of Crete in the early 14th century",156,"Archivio di Statoof Venice (= A.S.V.): Avogaria di Común, Miscellanea civil,busta 31, filza 27",IT:ASVe:0325.111.,
LO10016101:1970_12:8,,"Venice, the Inquisition and the Jewish communities of Crete in the early 14th century",160,"A.S.V., Avogaria di Común, Raspe,reg. 8, pars II, f. 7Ir.",IT:ASVe:0325.109.,
LO10016101:1979_3:5,http://lbc.archives.world/document/LO10016101/1979_3/46,"The role of bank money in Venice, 1300-1500",49,"Archivio    di Stato,    Venice, Avogaria di Común, Raspe,reg. 2, f. 43",IT:ASVe:0325.109.,
LO10016101:1979_3:5,,"The role of bank money in Venice, 1300-1501",49,"Archivio di Stato, Venice, Procuratori di San Marco(hereafter PSM), citra,busta 282, t. III.",IT:ASVe:0015.002.,
LO10016101:1986_11:7,http://lbc.archives.world/document/LO10016101/1986_11/163,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,163,"A.S.V., Consiglio dei Dùci,(d’ora in poi C.X.) Misti,reg. 9, c. 179v",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,164,"A.S.V., Compilazione Leggi,busta 25",IT:ASVe:0345.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,164,"A.S.V., C.X., Comuni,filza 179 (27 settembre 1589).",IT:ASVe:0045.001.003.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,164,"A.S.V., C.X., Comuni,reg. 45, cc. 82v-84v.",IT:ASVe:0045.001.003.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,164,"A.S.V, Maggior Consiglio, Ottobonus (1625-1630), cc. 104v-105v.",IT:ASVe:0010.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,165,"A.S.V., C.X., Criminali,reg. 35, c. 107r.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,174,"A.S.V., C.X., Criminali,reg. 58, cc. Ir, 29r, 52v, 66v-68r, 73v (10 sett. 1641). ",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,176,"A.S.V., C.X., Misti,reg. 16, c. 128r.",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,176,"A.S.V., C.X., Misti,reg. 27, c. llv.",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,176,"A.S.V., C.X., Misti,reg. 28, cc. 105r-106v.",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,178,"A.S.V., C.X., Criminali,reg. 17, cc. 2r, 16r.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,182,"A.S.V., C.X., Criminali,reg. 31, c. 99r; (23 febbraio 1614).",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,185,"A.S.V., C.X., Criminali,filza 63; (senza giorno, aprile 1636).",IT:ASVe:0045.001.002.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,189,"A.S.V., C.X., Misti,reg. 14, c. 164r.",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,189,"A.S.V., C.X., Misti,reg. 17, c. 39v.",IT:ASVe:0045.001.001.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,189,"A.S.V., Compilazione Leggi,busta 24, c. 14r. ",IT:ASVe:0345.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,189,"A.S.V., Compilazione Leggi,busta 24, c. 14v.",IT:ASVe:0345.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,189,"A.S.V., Giustizia Vecchia,busta 129.",IT:ASVe:0795.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,192,"A.S.V., C.X., Criminali,reg. 53, cc. 125r-v.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,193,"A.S.V., C.X., Criminali,reg. 27, cc. 3r-4r",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,194,"A.S.V., C.X., Criminali,reg. 28, cc. 57r, 58v, 59r.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,196,"A.S.V., Quarantia Criminal, Processi,busta 133.",IT:ASVe:0035.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,198,"A.S.V., C.X., Comuni,reg. 26, c. lOr.",IT:ASVe:0045.001.003.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,198,"A.S.V., Esecutori contro la Bestemmia,busta 68, reg. 92, c. 156v.",IT:ASVe:0980.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,199,"A.S.V., C.X., Criminali,reg. 91, c. 75r.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,201,"A.S.V., Esecutori contro la Bestemmia,busta 68, reg. 92, c. 156v.",IT:ASVe:0980.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,202,"A.S.V., C.X., Criminali, reg.82, c. 42r.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,202,"A.S.V., Esecutori contro la Bestemmia,busta 68, reg. 102, cc. 10v-llr.",IT:ASVe:0980.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,203,"A.S.V., C.X., Criminali,reg. 95, c. 78v.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,203,"A.S.V., Esecutori contro la Bestemmia,busta 68, reg. 102, c. 126r.",IT:ASVe:0980.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,203,"A.S.V., C.X., Criminali,reg. 96, c. Ir.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,203,"A.S.V., Esecutori contro la Bestemmia,busta 68, reg. 102, c. 129v.",IT:ASVe:0980.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,205,"A.S.V., C.X., Criminali,reg. 25, cc. 127r-v.",IT:ASVe:0045.001.002.,
LO10016101:1986_11:7,,La giustizia veneziana ed il «vitio nefando» nel secolo XVII,205,"A.S.V., C.X., Criminali,reg. 62, c. 64r.",IT:ASVe:0045.001.002.,
LO10016101:2006_51:13,http://lbc.archives.world/document/LO10016101/2006_51/273,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,278,"Archivio di Stato, Venezia (= asv), Mise. Codici/, Cod. 43 /1, c. 16",IT:ASVe:4966.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,279,"asv: Archivio privato Labia,b. 2,1 fase., docc. 1-2.",IT:ASVe:4535.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,279,"asv: Mise. Codici 1,Storie Venete 43/! (già Mise. Codici 740/I), c. 1",IT:ASVe:4966.001.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,279,"asv: Archivio privato Labia,b. 2, ni fase.,",IT:ASVe:4535.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,280,"asv: Archivio privato Labia,b. 2, fase. 1, ih.",IT:ASVe:4535.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,281,"asv: Maggior Consiglio,Marcus,
c. ió2v",IT:ASVe:0010.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,281,"asv: Maggior Consiglio,Marcus, c. i62v",IT:ASVe:0010.,
,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,281,"asv: Maggior Consiglio,Deliberazioni, fz.39",IT:ASVe:0010.001.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,281,"asv: Archivio privato Labia,b. 2, i fase., doc. 8. ",IT:ASVe:4535.,
,,,289,"asv: Mise. Codici 1,Storie Venete 43/1(già Mise. Codici 740/I), c. 6",IT:ASVe:0045.009.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,292,"asv: Fraterna Grande di Sant’Antonin,Commissarie D (Correggio) e F (Bergonzi).",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,293,"asv: Collegio, Suppliche di dentro, fz.7, c. 62.",IT:ASVe:0030.080.001.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,294,"ASv : Fraterna Grande di Sant’ Antonin,Commissaria Bergonzi, b. 3, n. 24, la divisione è del i° giu. 1593.",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,294,"asv: Fraterna Grande di Sant' Antonin,Commissaria Bergonzi, b. 3, n. 19. ",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,294,"asv : Fraterna Grande di Sant’ Antonin,Commissaria Bergonzi, b. 3, n. 24",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,295," asv: Fraterna Grande di Sant’ Antonin,Commissaria Bergonzi, b. 9, n. 13, la costituzione della società risale al i° ago. 1642",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,295,"asv: Fraterna Grande di Sant1Antonin,Commissaria Bergonzi, b. 15, n. 14",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,295,"asv : Fraterna Grande di Sant’A«tont«, Commissaria Bergonzi, b. 12.",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,296,"asv: Fraterna Grande di Sant' Antonin,Commissaria Bergonzi, b. 9, n. 17. ",IT:ASVe:4025.,
LO10016101:2006_51:13,,Strategie d’ascesa sociale e giochi di potere a Venezia nel Seicento: le aggregazioni alla nobiltà,296,"asv: Fraterna Grandedi Sant'An-
tonin,Commissaria Bergonzi, b. 9, n. 16",IT:ASVe:4025.,
RAV0164473:1985_23:5,http://lbc.archives.world/document/RAV0164473/1985_23/56,"New Families in the Venetian Patriciate, 1646-1718",73,"ASV, Mise. Cod. Ill, Soranzo, Reg. IV.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1718",73,"ASV, Mise. Cod. Ill, Soranzo, Reg. IV.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1718",73,"ASV, Avogaria di Común (= AdC), 66/1; 67/2. ",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1718",74,"ASV, AdC, 181.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1718",74,"ASV, AdC, 181, f. 1.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1719",74,"ASV, Mise. Cod. I, Stor. Ven., 740/III, Reg. 43 HI.",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1720",74,"ASV, Mise. Cod. I., Stor. Ven., 740/III, Reg. 43, HL",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1721",74,"ASV, Mise. Cod., Stor. Ven. 740/III, Reg. 43, III.",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1722",74,"ASV, AdC 182",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1723",74,"ASV, Mise. Cod. I, Stor. Ven. 740/III, Reg. 43 III.",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1724",74,"ASV, Mise. Cod. Ill Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1725",75,"ASV Mise. Cod. I Stor. Ven. 740/111, Reg. 43 III",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1726",75,"ASV Mise. Cod. Ill Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1727",75,ASV Mise. Cod. I Stor. Ven. 740 III,IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1728",75,"ASV Mise. Cod. Ili Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1729",75,"ASV, Mise. Cod. I Stor. Ven. 740/111, reg. 43 III.",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1730",75,"ASV, Mise. Cod. I Stor. Ven. 740/III, Reg. 43 III.",IT:ASVe:4966.001.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1731",75,"ASV, Mise. Cod. Ill Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1732",75,"ASV, Mise. Cod. Ill Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1733",76,"ASV, Mise. Cod. Ill Soranzo, Reg. 15.",IT:ASVe:4966.003.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1734",76,"ASV, AdC 108. ",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1735",76,"ASV, Giorno, 'Indice per nome di donne dei matrimoni dei Patrizi Veneti'.",,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1736",76,"ASV, AdC 123/13",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1737",76,"ASV, AdC 123/13",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1738",76,"ASV, AdC 181, 1",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1739",76,"ASV, AdC 113/3.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1740",76,"ASV, AdC 118/8.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1741",76,"ASV, AdC 120/10.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1742",76,"ASV, AdC 181,1.",IT:ASVe:0325.,
RAV0164473:1985_23:5,,"New Families in the Venetian Patriciate, 1646-1743",76,"ASV, AdC 181,7.",IT:ASVe:0325.,
LO10016101:2003_45:10,http://lbc.archives.world/document/LO10016101/2003_45/209,Venezia e la stampa glagolitica: i Cimalarca,211,"asv: S. Croce allaGiudecca,b. 93",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: Podestà di Murano,filza 9 (1389-1405).",IT:ASVe:1010.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 8, n. 525.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 47 ",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213," asv: S. Croce alla Giudecca,b. 8, n. 527.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 9, n. 544.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,
b. 8, n. 528.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 21, n. 1978.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 9, n. 533.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 8, n. 526.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: Giudice di Petizion. Sentenze a giudizio,reg. 139, c. 9 6.",IT:ASVe:0840.010.,sentenze a giustizia
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: Giudice di Petizion. Sentenze a Giudizio,reg. 146, c. 28.",IT:ASVe:0840.010.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,213,"asv: S. Croce alla Giudecca,b. 8, n. 529.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,214,"asv: 5. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,214,"asv: S. Croce alia Giudecca,b. 47-",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,214,"asv: S. Maria della Carità. Pergamene,b. 34.","
IT:ASVe:3020.001.
",
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,214,"asv: S. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,219,"asv: Cancelleria Inferiore. Notai diversi,b. 27 n. 2605.",IT:ASVe:3505.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,219,"asv: Archivio Notarile, Testamenti,b, 956 η. 655.",IT:ASVe:3525.001.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,220,"asv: Cancelleria Inferiore. Notai diversi,b. 99 (not. Pietro Andrea de Gratarollis).",IT:ASVe:3505.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: Archìvio Notañle. Testamenti,b. 1184, n. 301",IT:ASVe:3525.001.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: Santa Croce alla Giudecca,b. 9, n. 540",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: Santa Croce alla Giudecca,b. 9, n. 534",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: S. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: S. Croce alla Giudecca,b. 47",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,221,"asv: S. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: S. Croce alla Giudecca,b.
24,n. 2381",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: 5. Croce alla Giudecca,b. 47.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: S. Croce alla Giudecca,b. 8, n. 523.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: S. Croce alla Giudecca,b. 9, n. 542.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: Archivio Notarile.
Testamenti,b. 66,n. 219",IT:ASVe:3525.001.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: S. Croce alla Giudecca,b. 9,n. 548.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,222,"asv: S. Croce alla Giudecca,b, 9,n. 549.",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,223,"asv: 5. Croce alla Giudecca,b.
9, n. 553",IT:ASVe:3012.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,223,"asv: Giudici di Petizion. Sentenze a giustizia,reg. 194, c. 38.",IT:ASVe:0840.010.,
LO10016101:2003_45:10,,Venezia e la stampa glagolitica: i Cimalarca,223,"asv: Marco Barbaro, Arbori de’ patritii veneti. Miscellanea codici,17.",IT:ASVe:4966.001.,
LO10016101:1991_22:5,http://lbc.archives.world/document/LO10016101/1991_22/131,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",136,"Venezia, Archivio di Stato (= A.S.V.), Giudici di Petizion,Inventari, b. 340, inventory of Vincenzo Zen, 1590",IT:ASVe:0840.080.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",136," A.S.V., Cancelleria Inferiore,Miscellanea Notai Diversi, b. 36, inventory of Trifon Gradenigo, 1536.",IT:ASVe:3505.,
