article_id,article_url,article_title,image_number,reference,id,note
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,260,"Biblioteca Civica di Udine: Fondo Manin, ms. 1117",,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,261,"Archivo di Stato di Venezia (d'ora in poi ASV): Archivio privato Dolfìn,b. XVII, nn. 8 e 9",IT:ASVe:4490.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,261,"ASV: Archivio privato Dolfìn,b. XVII, n. 2",IT:ASVe:4490.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,261,"ASV: Notarile Atti,notaio Claudio Paulini, b. 3479, cc. 679-705",IT:ASVe:3400.001.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,262,"ASV: Notarile Testamenti,b. 1222/ 242, 1 luglio 1639",IT:ASVe:3525.001.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,262,"M.A. Barbaro, Arborii de patritii veneti,ASV: Miscellanea Codici, I, Storia Veneta, III, c. 270",IT:ASVe:4966.001.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,262,"ASV: Notarile Testamenti,notaio Gaspare Acerbi, b. 155/77, testamento di Elisabetta Cavalli quondam Fede-
rico, 6 aprile 1640",IT:ASVe:3525.001.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,267,"ASV: Giudici di Petizion, Inventari,b. 384, n. 33",IT:ASVe:0840.080.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,278,"ASV: Notarile Testamenti,notaio Giovanni Domenico de Grandis, b. 172/38, testamento di Gerolamo
Dolfin quondam Lorenzo, 13 aprile 1638",IT:ASVe:3525.001.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,279,"Giudici di Petizion, inventari,b. 384, n. 33",IT:ASVe:0840.080.,
LO10016101:1999_38:12,http://lbc.archives.world/document/LO10016101/1999_38/257,Appunti per una storia del collezionismo a Venezia nel Seicento: la pinacoteca di Lorenzo Dolfin,279,"ASV: Ospeda-
li e luoghi pii diversi,b. 420",IT:ASVe:4050.,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",81,"""E.A. CICOGNA, Diari, mss., Codd.
Cic. 2844-2847, 4 voli., vol. II, 23 febbraio 1820, p. 4645""",,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",81,"Archivio di Stato di Venezia, Atti Presidiali Politici, fascicolo VII, 2/65, anno
1815-1819",,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",83,"Archivio di Stato di Venezia, Censura,
busta 230, n. 132, 1841",IT:ASVe:2005.001.020.022.,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",84,"Archivio di Stato di Venezia, Archivio Tiepolo, busta 1, prima consegna e bu-
ste 18 e 96, seconda consegna",IT:ASVe:4590.,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",85,"Nani, Saggio politico del corpo aristocratico della Repubblica di Venezia,
Biblioteca universitaria di Padova, ms. 914",,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",92,"Epistolario Moschini, lettera di Tie-
polo a Moschini, 10 dicembre del 1823.",,
LO10015953:2010_175:2,http://lbc.archives.world/document/LO10015953/2010_175/61,"«Quel sincero affetto alla patria nostra». Gian Domenico Tiepolo e l’Histoire de la République de Venise di Pierre Daru, S. Bonnini",95," Archivio di Stato di Venezia, Presidio di Governo, 1825-1829, fascicolo 2/47.",IT:ASVe:2006.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,264,"Archivio di Stato di Venezia [d’ora in poi ASve]: Cinque Savi alla Mercanzia,1 s., b. 162,
parte prima (28 ott. 1577)",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,267,"Asve: Cinque Savi alla Mercanzia, is., b. 162,27 set. 1588",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,267,"Ivi, 16 giu. 1589.",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,267,"Asve: Collegio Relazioni,b. 72,31 lug. 1586.",IT:ASVe:0030.075.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,268,"Asve: Collegio Relazioni,b. 72,3 feb. 1588 m.v.",IT:ASVe:0030.075.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,269,"Asve: Bailo a Costantinopoli, Carte Turche,b. 250, doc. 6,14/N/1013,3 feb. 1605",IT:ASVe:1030.004.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,269,"Bajbakanlik Osmanli Ardivi [d’ora in poi boa]: Miihimme Defieri30, hiikiim 121,
28/M/985,17 apr. 1577",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,270,"ivi: Miihimme Defieri24, hüküm43,16/Za/981,9 mar. 1574.",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,270,"Asve: Cinque Savi alla Mercanzia,1 s., b. 162,16 giu. 1589",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,271,"boa: Mühimme Defteri26, hükiim 636,6/C/982, 23 set. 1574.",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,271,"Asve: Cinque Savi alla Mercanzia,1 s., b. 162,16 giu. 1589",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,271,"Drazavni Arhiv Zadar [d ora in poi daz]: Splitski Arhiv,kutija 116,10 giu. 1582",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,271,"boa: Mühimme Defteri36, hüküm510,18/S/987,16 apr. 1579",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,272,"daz: Splitski Arhiv,kutija 116, 21 giu. 1581",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,272,"as ve : Cinque Savi alla Mercanta,1 s., b. 162,16 giu. 1589",IT:ASVe:0785.001.,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,272,"boa: MaliyedenMiidewer, defier 706,3/C/986,7 ago. 1578, p. 15",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,273,"boa : Mühimme Defteri24, hüküm43,16/Za/981, 9 mar. 1574.",,
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,275,"Asve : Collegio Relazioni, Secreta,b. 72, Relatione, fatta alla Serenissima Signoria, della città
di Spalato per il Clarissimo Messer Alvise Loredan, fu del Clarissimo Messer Lorenzo, fu Conte et
Capitano in essa città,1580",IT:ASVe:0030.075.,secreta?
LO10016101:2013_67:11,http://lbc.archives.world/document/LO10016101/2013_67/262,Fin dentro il paese turchesco: stabilimento dellascala di Spalato e potenziamento delle reti mercantili e diplomatiche veneziane nell’entroterra bosniaco,276,"Asve: Bailo a Costantinopoli, Carte Turche,b. 250, doc. 12,14/N/1013, 4 feb. 1605.",IT:ASVe:1030.004.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",213,"Archivio di Stato di Venezia,
Democrazia,busta 182, filza 11.",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",216,"ASV, Democrazia,busta 119",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",223,"ASV, Democrazia,busta 88",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",224,"ASV, Democrazia,busta 88",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",228,"ASV, Democrazia,busta 88",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",253,"ASV, Democrazia,busta 182, filza 4.
",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",255,"ASV, Democrazia,busta 119.",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",260,"ASV, Democrazia,busta 182, filza 11.
",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",262,"ASV, Democrazia,busta 182, filza 11.",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",264,"ASV, Democrazia,busta 182, filza 11.",IT:ASVe:4975.147.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210," Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798
",266,"ASV, Democrazia,busta 182, filza 9.",IT:ASVe:4975.147.,
LO10016101:1966_8:8,http://lbc.archives.world/document/LO10016101/1966_8/462,Storiografia e problemi intorno alla vita religiosa e spirituale a Venezia nella prima metà del '500,464,"Archivio di Stato di Venezia, Consultori injure,309, 2.","

IT:ASVe:0295.",
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,32,"VENEZIA, Archivio di Stato,Senato-
Secreta, reg. 26, c. 85, September 4, 1362",IT:ASVe:0040.005.015.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,33," VENEZIA, Archivio di Stato,Senato Terra, reg. VI, c. l4v",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,33,"Venezia, Archivio di Stato,Senato Terra, reg. VI, c.
19",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,34,"VENEZIA, Archivio di Stato,Senato Terra,
reg. XIX, cc. 33v-34, May 5, 1515",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,35," VENEZIA, Archivio di Stato,Consiglio dei Dieci, Misti, n. XXXIX, p. 39 (seconda nu-
merazione), January 3, 1515 mv)",IT:ASVe:0045.001.001.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,36,"Cod. Marc. Lat. XIV, 17 (=4236), c. 26",,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,36,"VENEZIA, Archivio di Stato,Senato Terra, reg. XIX, c. 33v-34",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,37,"VENEZIA, Archivio di Stato,
Collegio, Notatorio, reg. 32, cc. 30r-30v.",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,37,"Ve-
nezia, Archivio di Stato,Procuratori di San Marco di Supra, b. 68, fase. 1, c. 37, processo 151,
September 26, 1554",IT:ASVe:0015.001.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,42,"VENEZIA, Archivio di Stato,Consiglio dei Dieci, Parti Comuni, reg. 16, c. 63, December 30,
1544",IT:ASVe:0045.001.003.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"Venezia, Archivio di Stato,Collegio, Notatorio, XIII, c.
99v, November 21, 1485",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"Venezia, Archivio di Stato,Senato Terra, reg. XI, c. 9",IT:ASVe:0040.005.020.002.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,44,"VENEZIA, Ar-
chivio di Stato,Collegio, Notatorio, XIII, c. 164v, June 26, 1506",IT:ASVe:0030.010.,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,45,"Cod.
Marc. Lat. XIV, 17 (=4236), cc. 25-26",,
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,45,"Venezia, Archivio di Stato,Procuratori di San Marco, b. 68, fase. 1, c. 36 dated January
23, 1548 mv",IT:ASVe:0015.001.,quali?
RAV0164473:2010_9_2:3,http://lbc.archives.world/document/RAV0164473/2010_9_2/30,Book museum or scholarly library? The “Libreria di San Marco” in a republican context,46,"VENEZIA, Archivio di Stato,Procuratori di San Marco, reg. 68, fase. 3, July 12, 1560",IT:ASVe:0015.001.,quali?
LO10016101:2010_60:3,http://lbc.archives.world/document/LO10016101/2010_60/49,Tradizione familiare e politiche editoriali nella produzione a stampa dei Tramezino editori a Venezia (1336-1392),50,"Asve:
sez. notarile, Atti, notaio Antonio Callegarini, reg. 3114, cc. 39ir-393v",IT:ASVe:3510.,
LO10016101:2010_60:3,http://lbc.archives.world/document/LO10016101/2010_60/49,Tradizione familiare e politiche editoriali nella produzione a stampa dei Tramezino editori a Venezia (1336-1392),51,"Asve: Sezione Notarile,Atti, notaio Antonio CaUegarini, 7 gen.
1580, reg. 3112, cc. i9r-2ir",IT:ASVe:3510.,
LO10016101:2010_60:3,http://lbc.archives.world/document/LO10016101/2010_60/49,Tradizione familiare e politiche editoriali nella produzione a stampa dei Tramezino editori a Venezia (1336-1392),51," ivi: sez. notarile, Atti, notaio Antonio Cal-
legarini, 14 ott. 1583, reg. 3114, cc. 559r-56ov.",IT:ASVe:3510.,
LO10016101:2010_60:3,http://lbc.archives.world/document/LO10016101/2010_60/49,Tradizione familiare e politiche editoriali nella produzione a stampa dei Tramezino editori a Venezia (1336-1392),52,"Asve: Senato, deliberazio-
ni Costantinopoli,fz. 1 del 26 ottobre 155",IT:ASVe:0040.005.050.001.,
LO10016101:2010_60:3,http://lbc.archives.world/document/LO10016101/2010_60/49,Tradizione familiare e politiche editoriali nella produzione a stampa dei Tramezino editori a Venezia (1336-1392),59,"Asve: sez. notarile, Atti, notaio Antonio Callegarini, reg. 3111, cc. 2997-3937",IT:ASVe:3510.,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,203,"Archivio di Stato di Venezia, S.C., f. 54",,???
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,204,"Archivio di Stato di Firenze, Fondo Mediceo,f. 2127",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,205,"A.S.FI., Mediceo,f. 2127",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,205,"A.S.FI., Mediceo,f. 2127",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,206,"A.S.FI., Mediceo,f. 2127",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,207,"A.S.VE., S.C., r. 17",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,209,"A.S.FI., Mediceo,f. 2128",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,210,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,210,"Ivi,f. 2119",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,212,"Breve ragguaglio o diario del seguilo ne’5 viaggi fatti in Levante dalle nostre Galere della
Religione di S. Stefano in aiuto dell’Armata Veneta scritto e notato tutto, giorno per giorno, con
alcune, poche, notizie di quei luoghi principali dal C.T.D.G",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,212,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,213,"A.S.FI, Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,214,"A.S.FI, Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,214,"Istruzioni del granduca all’ammiraglio Guidi del 6 maggio 1685(A.S.FI, Mediceo,f.
2128",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,217,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,219,"A.S.FI., Mediceo,f. 2128",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,221,"A.S.FI., Mediceo,f. 2119",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,223,"A.S.FI, Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,224,"A.S.FI, Mediceo,f. 2119",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,227,"A.S.FI, Mediceo,f. 2119",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,227,"A.S.FI., Mediceo,f. 2129",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,228,"A.S.FI., Mediceo,f. 2114",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,229,"Archivio Segreto Vaticano, Nunziatura di Firenze",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,230,"A.S.FI., Mediceo,F. 2128",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,230,"Ivi,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,230, f. 2120; Lettere dei comandanti delle galere da gennaio 1687 a dicembre 1694.,,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,230,".Ivi,f. 2119",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,231,"Ivi,p. 426",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,231,"A.S.VE., S.C., r. 64",,???
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,231,"A.S.Fi., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,231,"Ivi,f. 2128",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,233,"A.S.FI., Mediceof. 2120",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,234,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,235,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,235,"A.S.FI., Mediceo,f. 2120",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,237,"Archivio di Stato di Pisa, Archivio Stefaniana,n.
3042",,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,235,"A.S.FI., Mediceo,f. 2314",,
LO10016101:1991_21:6,http://lbc.archives.world/document/LO10016101/1991_21/246,Nella repubblica veneta: il plurale e il singolare,246,"Archivio di Stato, Padova, Archivio civico antico, Territorio,busta 268, fase. 1078, cc.
lr-v (s.d.).",,
LO10016101:1991_21:6,http://lbc.archives.world/document/LO10016101/1991_21/246,Nella repubblica veneta: il plurale e il singolare,251,"Archivio di Stato, Venezia (d’ora in poi A.S.V.), Collegio, Relazioni,busta 54, c.
27v (9 agosto 1621).",IT:ASVe:0030.075.,
LO10016101:1991_21:6,http://lbc.archives.world/document/LO10016101/1991_21/246,Nella repubblica veneta: il plurale e il singolare,253,"A.S.V., Notarile, Testamenti,busta 307, fase. I, cc. 37r-v (19 luglio 1541), e il codicillo
a c. 39r (15 giugno 1542)",IT:ASVe:0015.002.003.,
LO10016101:1991_21:6,http://lbc.archives.world/document/LO10016101/1991_21/246,Nella repubblica veneta: il plurale e il singolare,253,"A.S.V., Ospedali e luoghi pii,busta 86, fase. 89, cc. Ir sgg. (22 agosto 1627).",IT:ASVe:0725.,
LO10016101:1991_21:6,http://lbc.archives.world/document/LO10016101/1991_21/246,Nella repubblica veneta: il plurale e il singolare,261,"A.S.V., Senato Terra,filza 172, pasHm.",IT:ASVe:4975.003.,
